safegraph_place_id,latitude,longitude,city,postal_code,community
sg:2b55d34e025149d1bb84e075c961ce84,34.041148,-118.265249,Los Angeles,90015,South Park
sg:2d8836462bba4f4381c7e2e8a9278f73,34.151305,-118.449619,Sherman Oaks,91403,Sherman Oaks
sg:2f40147d7eaa4a12a6482254a410e30b,34.123083,-118.26866899999999,Los Angeles,90039,Atwater Village
sg:2fd85cf67b9549dead70b72a6d871877,34.082087,-118.28432099999999,Los Angeles,90004,Hancock Park
sg:3159d981f1744e40b62177fa05f4216c,33.760874,-118.196502,Long Beach,90802,missing
sg:3345bffead904e29ae1765f68b8a3586,33.995468,-118.45603100000001,Venice,90291,Venice
sg:34a6231305784fee987a9b205d0976ba,33.904181,-118.20799,Compton,90221,Compton
sg:361c34b47a8346f18b04fda7410f4857,33.953990999999995,-118.042681,Whittier,90602,Whittier
sg:371dd115ce954faa9e244c2043621db3,33.850660999999995,-118.144222,Lakewood,90712,Lakewood
sg:385b34044c454748be5cde7a940d3dec,34.085465,-118.384828,West Hollywood,90069,West Hollywood
sg:398720cddd8b46b38294fff75150730f,34.035348,-117.936753,City of Industry,91744,La Puente
sg:3a76092218474148830bc5b90d12d9fc,33.872609000000004,-118.369006,Redondo Beach,90278,Redondo Beach
sg:411a6d8fdebb4ba09bef87ea290f7f6c,34.074959,-118.168287,Los Angeles,90032,El Sereno
sg:41d86d24e36542c8b6d2e170c347c3d3,34.129020000000004,-117.87596200000002,Glendora,91740,Glendora
sg:49b54a57d6d94a83bd2e1b844e071337,34.126356,-118.091828,San Marino,91108,San Marino
sg:4cc9aa45274a4326a8618b49774557ba,34.040723,-117.74923999999999,Pomona,91766,Pomona
sg:4f6a01990f4f4eb88cc305eba83b7903,34.035955,-118.24040900000001,Los Angeles,90021,Downtown
sg:4f89aaa279554a25b0e66c342b11b144,34.17863,-118.852698,Thousand Oaks,91362,Westlake Village
sg:56e9fdb23ee44d71aa5ae901edb23c11,34.100713,-117.770384,La Verne,91750,La Verne
sg:58e7f7cbbcf84f0aa1a421ee0484ca38,33.990818,-118.476941,Venice,90291,Venice
sg:5901831f2a5742af9120516e1c46d7a1,34.053931,-118.377824,Los Angeles,90035,missing
sg:599e598a02194bee8f8a78385f09d8b7,33.857769,-118.348463,Torrance,90504,Torrance
sg:5aa8fb0db8754695b2b196c925a1d884,34.063294,-118.29271499999999,Los Angeles,90005,Koreatown
sg:5b4217943ca045db9f21d1883137afba,34.060734000000004,-118.301153,Los Angeles,90010,Wilshire Center
sg:5f577616c596446ba835ecf2f9fdf1c2,34.415986,-118.45662800000001,Canyon Country,91351,Santa Clarita
sg:63f25405386f4afd8896a5069e4ae3ca,33.888451,-118.19140800000001,Compton,90221,Compton
sg:647459cc52304dbabb229648cb522118,33.878708,-118.18146000000002,Long Beach,90805,missing
sg:658e8ac1d10a45f9a25219365c05f868,33.833397999999995,-118.35413,Torrance,90503,Torrance
sg:675b28663d024801a3c2aff27b9f7750,34.445782,-118.634128,Valencia,91355,Valencia
sg:693f53bfe65841abac9003d0c9b50f88,33.917535,-118.02553,La Mirada,90638,La Mirada
sg:6b8b878abec64eb4bea2d945cae2bb9e,34.068859,-118.305218,Los Angeles,90020,Hancock Park
sg:6d9862a316f84892bedd405327e15200,33.91932,-118.170442,South Gate,90280,South Gate
sg:6e003ef0c6aa493391d8ed37805897ba,33.807101,-118.355402,Torrance,90505,Torrance
sg:6fc48ed4e3ac484a92f2d874c4613172,33.916477,-118.04212,Santa Fe Springs,90670,Santa Fe Springs
sg:72e4822cc3b04448be990df260c0d52d,34.108432,-118.11713300000001,San Gabriel,91775,San Gabriel
sg:73aa78d831694869b9d92fb607471749,34.107632,-118.06523700000001,Temple City,91780,Temple City
sg:7755e77755474367ac0135c0a3af5acc,33.774229999999996,-118.374044,Rancho Palos Verdes,90275,Rancho Palos Verdes
sg:7b649a85ef5b4005be1ff8c2bda5f0ea,34.050651,-118.034204,South El Monte,91733,El Monte
sg:7badb75dfb4f43708acbe2ba37f77ec7,34.083296000000004,-118.33345600000001,Los Angeles,90038,Hollywood
sg:7bf666935f6a4bda81a0775ff435eabd,34.047964,-118.34636299999998,Los Angeles,90019,Mid-City
sg:7c753b73e0ff4dd18f8882a665744d9b,34.030462,-118.460226,Santa Monica,90404,Santa Monica
sg:7cbe28f680c949608be9fbca31356ed3,34.06084,-118.27591100000001,Los Angeles,90057,Westlake
sg:7fe1498c53fe4ae4bbd5abec6f2d620f,33.864914,-118.39490500000001,Hermosa Beach,90254,Hermosa Beach
sg:84b0983160bc4147bda900109f274d5c,34.052315,-118.438775,Los Angeles,90024,Westwood
sg:8609464847ab490fadcd519d68894fcd,33.818498999999996,-118.18981399999998,Long Beach,90807,missing
sg:860acdeb506b4260b24cc82eb9b0c2a6,33.91469,-118.132828,Downey,90242,Downey
sg:88835f46840947ab883e7f1c5edf7f5e,34.124165000000005,-118.632993,Topanga,90290,missing
sg:8aa428a49ee44fde97e94ab2c1718b0f,34.143595,-118.143403,Pasadena,91101,Pasadena
sg:8b39982e118b4164a6e0af3585a42ae9,34.035859,-118.471429,Santa Monica,90404,Santa Monica
sg:8e7b650865b84641ab970d27f399652d,34.185126000000004,-118.448939,Van Nuys,91401,Valley Glen
sg:9022f7f2be98466fa454dacd76dd6935,34.416419,-118.54263,Santa Clarita,91350,Santa Clarita
sg:91a220819e0c44b6b4fbd503c03fb39f,34.041494,-118.26076499999999,Los Angeles,90015,South Park
sg:9229327a5310459cb7dfe705b5338f87,34.167215,-118.3238,Burbank,91506,Burbank
sg:92bba980d0b246578de78bed74c978ac,34.043496000000005,-118.46763100000001,Los Angeles,90025,San Pedro
sg:943a5893984647afb4c9ea220b026dd2,34.166940999999994,-118.590324,Woodland Hills,91364,Woodland Hills
sg:95c8b826baad418b9fe63baf396fef1f,33.916226,-118.32722700000001,Hawthorne,90250,Hawthorne
sg:98245d273f2244f18b4bff712abb6d16,34.067735,-118.403452,Beverly Hills,90210,Beverly Hills
sg:9d99c2357c4d41a9a6640a1cd6b9e6e7,34.162172999999996,-118.255677,Glendale,91202,Glendale
sg:9fee4be2a613487099fd426e01908a91,34.689819,-118.173272,Lancaster,93536,Del Sur
sg:a3033d349c0a4abfa491875c38157179,34.198269,-118.566952,Winnetka,91306,Winnetka
sg:a63dc1c65d4e4d849f8345842d571c26,33.901185,-118.118974,Bellflower,90706,Bell
sg:aa1407fc55e649af83bd06dfdaf46eed,34.050143,-118.46036299999999,Los Angeles,90025,San Pedro
sg:ac01602b63a84c1d9e543c63e0d597f7,33.902798,-118.08398400000002,Norwalk,90650,Norwalk
sg:ad3f3a40bdc4439091692edf915230f8,34.021179,-118.35680500000001,Los Angeles,90016,West Adams
sg:afb054ca1d8845e78850ebd530e823e4,34.017485,-118.447525,Santa Monica,90405,Santa Monica
sg:b2d34eff8c324c8eb34fda182d094d19,34.238721000000005,-118.535005,Northridge,91324,Northridge
sg:b78d7898d48d4915b20411ca2be33f93,33.946459000000004,-118.384543,Los Angeles,90045,Westchester
sg:ba55cd884345458185d232a2a0411973,34.144779,-118.76100500000001,Agoura Hills,91301,Agoura Hills
sg:ba635d13fb1d4cd498a94f6f41464fd3,33.944646,-118.211331,South Gate,90280,South Gate
sg:ba71775ee191459f9cf930030462e0bc,33.903327000000004,-118.166785,Paramount,90723,Paramount
sg:be32bca2e04a47b883a3cf7dfd58bba2,34.024612,-118.259153,Los Angeles,90011,missing
sg:bfc0efa455814796baf92128e05a888f,34.159702,-118.448476,Sherman Oaks,91403,Sherman Oaks
sg:c1baf3dcd173415f9416151e29ef90b5,34.084415,-118.385297,W Hollywood,90069,West Hollywood
sg:c2dd823f64ad481e8dac534648e8dba6,33.963591,-118.35229299999999,Inglewood,90301,Inglewood
sg:c326587aa2bb4bc59ae53f586f6c8a19,33.953302,-118.18893100000001,South Gate,90280,South Gate
sg:c4c63c54db8a4ccab017df4454f99ca8,34.2055,-118.22630900000001,Montrose,91020,missing
sg:c57cdd2cebe4422981efa4687aa7dcf1,34.183898,-118.46677199999999,Van Nuys,91411,Van Nuys
sg:c5b8d17bf10143b9846bc0714b709607,33.832665999999996,-118.32578500000001,Torrance,90501,Torrance
sg:c7a7577b79c24c979a2377bb820af084,34.197035,-118.22983300000001,Glendale,91208,Glendale
sg:ca6973a6efae43c5bf377e62a36db481,34.049459000000006,-118.196226,Los Angeles,90063,Boyle Heights
sg:ced1b996976e49d69a54d7c6763061dc,34.023696,-118.18873899999998,Los Angeles,90023,Commerce
sg:cf03893f927743aa9ab6afe45382a7ce,34.129033,-117.871926,Glendora,91740,Glendora
sg:d257adc0032f4ddab3aa47fe100a803f,34.074588,-118.05333200000001,El Monte,91731,El Monte
sg:d83edfd9ce78466e9dc5b5ee90aaef12,34.085104,-118.177866,Los Angeles,90032,El Sereno
sg:da19811ba9684e14a8580b1433c228d7,34.228477000000005,-118.53123000000001,Northridge,91325,Northridge
sg:dbe714b9255f40cbbe8f934ce5bc4959,34.171938,-118.36315,North Hollywood,91601,Toluca Terrace
sg:dde6aa18f6a54a68a0861ead4eab526e,34.20493,-118.53624599999999,Reseda,91335,Reseda
sg:dfbc005af5124876b3a75b5cf91111dc,34.243057,-118.58391200000001,Chatsworth,91311,Chatsworth
sg:e053b13bae7a4d0bbc474c3125cbc70e,33.780883,-118.06983899999999,Seal Beach,90740,missing
sg:e13d0bf28cac4b218f6ca607b73e4756,33.898444,-118.364801,Hawthorne,90250,Hawthorne
sg:e1ed5a1e4b5e49e68ea5df58725a560f,34.155613,-118.82776899999999,Westlake Village,91361,Westlake Village
sg:e24a4577e34b4ec8ad2e41e1ecf0fd3b,33.960631,-118.03260300000001,Whittier,90605,Whittier
sg:e8bd7caff2624139a75929405afdc6c7,34.084543,-118.37231499999999,West Hollywood,90069,West Hollywood
sg:e98a7a4b647541df95a466baab8dda96,34.496008,-118.213828,Acton,93510,Acton
sg:ea01ae82d5d34a859f497607118d6ab7,34.074003999999995,-118.380703,Los Angeles,90048,West Hollywood
sg:ea3d4718ce164026acd9d110a7ba7032,33.87193,-118.35506399999998,Redondo Beach,90278,Redondo Beach
sg:ead3ddf08db04e588c45b71c936e6733,34.075407,-118.038696,El Monte,91731,El Monte
sg:ead8844c8f074b8da18046a16283d550,34.098729999999996,-118.30166799999999,Los Angeles,90027,Los Feliz
sg:ebae60a04e8448e2851942c5bb189e35,33.783039,-118.14795900000001,Long Beach,90804,missing
sg:ecf06cde78344ffab5d5728af85ad19e,34.023585,-118.483772,Santa Monica,90404,Santa Monica
sg:ee1fddb7c0914a42a82e59da045074d2,34.062228999999995,-118.101143,Rosemead,91770,Rosemead
sg:eec54e01603e4fceafc1eff1ce66c990,33.807644,-118.16671799999999,Signal Hill,90755,Signal Hill
sg:f0cab750779d4a09a605a20a9b19518d,34.026866999999996,-118.406446,Los Angeles,90034,Palms
sg:f16ed7e0ce994612adf0f993afb633f7,33.96543,-118.210424,Huntington Park,90255,Huntington Park
sg:f2ba639b8d564459a7abcd95df7ae48c,34.059649,-118.38422800000001,Beverly Hills,90211,Beverly Hills
sg:f469e9ce462d4668a1d89d325cd92701,33.818342,-118.118796,Long Beach,90808,missing
sg:f9e811359c4a45ec93464acbcc9f9519,33.908097999999995,-118.072373,Norwalk,90650,Norwalk
sg:f9fc70da5314491abc775c701038d584,34.129836,-118.348656,Los Angeles,90068,Hollywood
sg:fecd02b2b0a6413ab3d64ad506109af4,33.933464,-118.145016,Downey,90242,Downey
sg:ffed9c1ba51646e6b3ce78f1308dc3bb,33.782391,-118.14821599999999,Los Angeles,90260,Lawndale
sg:002be84a2c954390b22465ea72f06d5a,34.197503000000005,-118.22981499999999,Glendale,91210,Glendale
sg:0045510fd0e745f89ffee21c9ef40934,34.194505,-118.65786999999999,West Hills,91307,West Hills
sg:01cd0354f9704511808f5b9e27fec4ae,33.790915999999996,-118.147429,Long Beach,90804,missing
sg:021cd1b4a3a14fa1823286bd005df859,34.009353999999995,-118.213555,Vernon,90058,Vernon
sg:02525a1fb0fe486e98221c171d09d3bb,34.194221,-118.50286499999999,Van Nuys,91406,Lake Balboa
sg:03ac5f114f9b47d687aac1a08a6ed18c,34.041243,-118.249867,Los Angeles,90014,Downtown Historic Core
sg:05964ef06c6449cca03945a438d822d4,34.171754,-118.14275400000001,Pasadena,91104,Pasadena
sg:0753469327044750931aa2eac4a61eef,33.939556,-118.048276,Santa Fe Springs,90670,Santa Fe Springs
sg:090fd287672541c9b11771f64450d8b7,33.838454999999996,-118.355548,Torrance,90503,Torrance
sg:0bf04a7d0d8242c88fddebee628b596b,34.202646,-118.599319,Canoga Park,91303,Canoga Park
sg:0c8c95ffb8d34636ba7758a506865431,34.033297,-118.464413,Santa Monica,90404,Santa Monica
sg:0d3aaa3d104a45b6a7508190ebed482a,34.129545,-118.03218999999999,Arcadia,91007,Arcadia
sg:0da887442bc744779a2eb509a3f18905,34.108340000000005,-118.28718700000002,Los Angeles,90027,Los Feliz
sg:16c60131a75a49379d60e1c57b6815c9,34.149044,-118.00065,Monrovia,91016,Monrovia
sg:16d97999eab748e29d5fd22cf542d123,34.061762,-118.28076899999999,Los Angeles,90057,Westlake
sg:18027086edb7419199035c105a484334,34.158376000000004,-118.371025,North Hollywood,91601,Toluca Terrace
sg:18fba011efd54c678ef908eade63dfd4,33.986327,-118.39173500000001,Culver City,90230,Culver City
sg:196265f1f12c48daa1405d2b6811875b,34.03946,-118.25163300000001,Los Angeles,90014,Downtown Historic Core
sg:1b61d6233e994922904ea53f8a4146e8,33.967748,-118.04449199999999,Whittier,90602,Whittier
sg:1cf03f7dad0c43708016cac540096c52,34.077940000000005,-118.376377,Los Angeles,90048,West Hollywood
sg:1ec9b763899244788e2535c0b44f5403,34.056145,-117.93705600000001,West Covina,91790,Covina
sg:1f8dd06ca3644b89a7e28d94031c5822,34.086649,-117.965267,Baldwin Park,91706,Baldwin Park
sg:1fa44323b03641f4a59c37a8ff3e5386,33.83413,-118.35036299999999,Torrance,90503,Torrance
sg:22ab201b6a0a4d828eba6792f1042306,34.057689,-117.823452,Pomona,91768,Pomona
sg:2396cf11d23e4ca3b67c44487fd4a207,34.145604,-118.13541200000002,Pasadena,91101,Pasadena
sg:23b97ac2c10d4c308d12c3922e7caa01,33.865,-118.090259,Artesia,90701,Artesia
sg:24c4132dcb7f45288608d2a1e554245b,34.264305,-118.40236100000001,Pacoima,91331,Pacoima
sg:24eaacd450804c55a9eac03794d64b6d,34.128485,-118.56861200000002,Topanga,90290,missing
sg:252491490e2a43af9c9f0f4e930b505f,34.172328,-118.09333600000001,Pasadena,91107,Pasadena
sg:26ca701bad9e46d1ba6b54f6c35d4c05,34.151258,-118.449424,Sherman Oaks,91403,Sherman Oaks
sg:274a8243e5c64f288aa134a65d3a9f29,34.070316999999996,-118.438529,Los Angeles,90024,Westwood
sg:27c6b795f39b4eaeb4055e08917b0c80,34.266537,-118.496031,Granada Hills,91344,Granada Hills
sg:2975886d4e324b078ce361b842a38622,33.919628,-118.411849,El Segundo,90245,El Segundo
sg:2a0f1b00712b4912bb2058bb18b04d76,34.2397,-118.556211,Northridge,91324,Northridge
sg:2b80c23b15ee434883d63dc497813211,34.082179,-118.27277600000001,Los Angeles,90026,Echo Park
sg:2c66faba248a4a60a48cf595eeabe38d,34.14382,-118.399028,Studio City,91604,Studio City
sg:2cc6bb17523c43789c7cbf2562e8134e,34.052361,-118.369352,Los Angeles,90035,missing
sg:2d13fe5b7ac544089b1d6f5db7e15c81,34.246790999999995,-118.27755,La Crescenta,91214,Glendale
sg:2e1863dba939422e8139d54f407ef510,34.068634,-118.40522299999999,Beverly Hills,90210,Beverly Hills
sg:2eb42b9397c141f6839c8ce29db5de91,34.134822,-117.87133500000002,Glendora,91741,Glendora
sg:32844642f351461fbeabb2f959384b9c,34.164568,-118.44039,Sherman Oaks,91423,Sherman Oaks
sg:32ae0f0445ac488f827285a55100a8ad,33.95224,-118.36190900000001,Inglewood,90301,Inglewood
sg:33c5b6a8dcc446bf816bf8935cb176c0,34.208898,-118.543357,Reseda,91335,Reseda
sg:3438d34eeee64d96aef1c15913f4634e,34.171858,-118.395046,North Hollywood,91607,Valley Village
sg:364a63e4c14b4467acf0773a08d926de,33.873563,-118.13350600000001,Bellflower,90706,Bell
sg:38aa563e3c614774834cff42ca8d2239,33.97444,-118.247398,Los Angeles,90001,Florence-Firestone
sg:394d9518c6b740f8aac6648d29b4d6dc,34.071224,-118.403699,Beverly Hills,90210,Beverly Hills
sg:3c92067791774818b707785732c022ad,34.129374,-117.84538400000001,Glendora,91740,Glendora
sg:3d850401eb0f47b785364d7a35e02459,34.139903000000004,-118.38636100000001,Studio City,91604,Studio City
sg:3e3d8f603fde4739beecd7c678fbb37f,34.078478999999994,-118.128557,Alhambra,91803,Alhambra
sg:3f56fb60f33c48ea85f02a2fe069a177,34.133839,-118.15064,Pasadena,91105,Pasadena
sg:42242e740c46409d8abbf1be4d806b3e,34.58008,-117.97238300000001,Palmdale,93552,Palmdale
sg:445e87f19b2c4a13b6f6290c7dd8e093,33.983253999999995,-118.392756,Culver City,90230,Culver City
sg:44d14167cbea411eaed43dba7dd1757e,34.022593,-117.74162199999999,Pomona,91766,Pomona
sg:4577fbdf2ed3483dbe5a2aeba7a79d37,33.992481,-118.21543899999999,Vernon,90058,Vernon
sg:4ae32fc1c99e4125aa210c585bc10931,33.846685,-118.16943300000001,Long Beach,90807,missing
sg:4caf82b13f1f4d0cbd45bd12979bbf34,34.047765000000005,-118.329177,Los Angeles,90019,Mid-City
sg:4e59a2f31ea1413fbc325549153f2b51,34.046444,-118.26403400000001,Los Angeles,90015,South Park
sg:547657bd7f704f25a5ee850cbeda3a19,33.979597,-118.441576,Marina del Rey,90292,Marina Peninsula
sg:55b2182ab41f43fe9bd474a18d99e6c2,34.257472,-118.59166299999998,Chatsworth,91311,Chatsworth
sg:561b13fd0625481c94b2e00d1f9fcb32,34.203927,-118.22572,Glendale,91208,Glendale
sg:56416e23b178411bb6eb0e4b1dd3c2a2,34.081752,-118.309393,Los Angeles,90004,Hancock Park
sg:56c0afc2e252406ba11823ca0d67b100,34.050528,-118.24894599999999,Los Angeles,90013,Central
sg:5735181517d147bd99991c47930862ae,34.037088,-118.47571699999999,Santa Monica,90403,Santa Monica
sg:598ac24722f7446bb05d8cc203eb0c70,33.943821,-118.200604,South Gate,90280,South Gate
sg:5e3736dd13b44f1db98b5e16aab50d05,34.139496,-117.958524,Duarte,91010,Duarte
sg:5f04de7c8d8841ae84e92eca4798d3b9,34.135275,-118.16526200000001,Pasadena,91105,Pasadena
sg:63d419e5550d41adbb7e75b489a96f7c,34.039026,-118.265129,Los Angeles,90015,South Park
sg:6428d478940c466cb26b642eff3a1659,33.905715,-118.017971,La Mirada,90639,La Mirada
sg:64a1e39c905a4db7afb9af1e73622bbe,34.151793,-118.82549099999999,Westlake Village,91361,Westlake Village
sg:64f68e31d01e46f88e7a47efd9410ef7,34.101302000000004,-118.327003,Los Angeles,90028,Hollywood
sg:665fd35152454b0b8a46a6bed260a77e,34.230284999999995,-118.244868,La Crescenta,91214,Glendale
sg:66a37766c25c433db11c6b536af484cb,33.979327000000005,-118.03928799999998,Whittier,90601,Whittier
sg:67d4b768777f46e9a52f0e43a1ddb5cc,34.150828999999995,-118.02727800000001,Arcadia,91006,Arcadia
sg:69047630bd064f0d8e3525099ef880f9,34.170260999999996,-118.314104,Burbank,91502,Burbank
sg:69469743e7864ca898494138f0c7374b,34.066732,-118.408048,Beverly Hills,90212,Beverly Hills
sg:6f5fdb86847541fcad5a558fbb58b3ec,33.931674,-118.198071,Lynwood,90262,Lynwood
sg:6fb4ad7bbdcc476da48734621cc21737,34.05151,-118.36461100000001,Los Angeles,90019,Mid-City
sg:7017d3ad70884043866f4e09ea14e8ea,34.172065,-118.55905800000001,Tarzana,91356,Tarzana
sg:70b4495ed7c340aebdde31cd0f0e5259,34.063996,-118.296453,Los Angeles,90020,Hancock Park
sg:730c8f2318f945e787803706cbc9e886,33.875246000000004,-118.118528,Bellflower,90706,Bell
sg:764b0a073f6045549c486266332a2a43,33.863309,-118.327052,Torrance,90504,Torrance
sg:78b4943709394d88aebfcb9fd5b596d0,33.839156,-118.37576399999999,Redondo Beach,90277,Redondo Beach
sg:7a197cec9e884a42bd2e908dee37d7fb,34.020515,-118.396726,Culver City,90232,Culver City
sg:7b6768d34d444b4b93cac0061ee6d97b,33.908932,-118.07507199999999,Norwalk,90650,Norwalk
sg:7dc163bb281d4b6f89d4788cbf97a19e,34.067254,-118.404859,Beverly Hills,90212,Beverly Hills
sg:7e69c9dfc387486ca153701bcc81dec5,34.017590999999996,-118.47043700000002,Santa Monica,90405,Santa Monica
sg:7f22f7f1b9c24962904e69190072e1e5,34.088396,-117.88986899999999,Covina,91723,Covina
sg:7f4a5b2af4aa41b8a932266911e287db,33.888488,-118.14035,Bellflower,90706,Bell
sg:80b86144ac2843fe970043e50c130ea7,34.026115000000004,-118.407754,Los Angeles,90034,Palms
sg:836f231e75484b53b9dd271749b33db5,34.119969,-118.198393,Los Angeles,90042,Highland Park
sg:8888fcfa5964428d9e41539ee78d1799,34.078365000000005,-118.13203100000001,Alhambra,91803,Alhambra
sg:9165a87cf7ee48e4955d0fadfcb247a6,34.688893,-118.16062600000001,Lancaster,93534,Lancaster
sg:93c9cbb13e30470e9c537f0a0259823c,34.012074,-118.49501399999998,Santa Monica,90401,Santa Monica
sg:942f478bd452431ea8b44f6004fc24fd,34.067417999999996,-118.389129,Beverly Hills,90211,Beverly Hills
sg:9514b7db9a864248a6965ee7aa0900be,34.030369,-118.036804,Whittier,90601,Whittier
sg:98ace6c385a64df091253e592d17fab5,34.074819,-118.32393200000001,Los Angeles,90004,Hancock Park
sg:a3141a270c02452da55429d606aed153,33.859857,-118.14284599999999,Lakewood,90712,Lakewood
sg:a529944b67f64e178e0130ccdf0e519a,34.257999,-118.535597,Northridge,91326,Porter Ranch
sg:a769dd7d6e334ec38a4eb475ae3661ef,33.938718,-117.93850400000001,La Habra,90631,La Habra Heights
sg:a9d8e14eee3043bc9bcc455d7e51d66e,34.128096,-117.865127,Glendora,91740,Glendora
sg:ae12e0a622734de99fd3e1efbaaf28b6,34.029676,-118.479905,Santa Monica,90404,Santa Monica
sg:b0a49c6dd5bc48daa20c574ef13b092a,34.046665000000004,-118.26648999999999,Los Angeles,90015,South Park
sg:bac00e7ad778473db86eebae7a8473e9,34.109348,-117.91546699999999,Azusa,91702,Azusa
sg:bb4fa3dc43644640b8502892072866c9,34.036556,-118.450278,Los Angeles,90025,San Pedro
sg:bca00bdfb862416cb4f0dfa5322fcab0,34.232085,-118.58896100000001,Canoga Park,91304,West Hills
sg:bddedebcbfc8401fb326ca9e27f147e3,34.158975,-118.374242,North Hollywood,91601,Toluca Terrace
sg:c1baa5363c3945beb8dba8c41b865ca2,33.833572,-118.350968,Torrance,90503,Torrance
sg:c6a9855b81244c67a7b37864cee931d4,34.309627,-118.43373000000001,Sylmar,91342,Sylmar
sg:c6f159e762454a588a24b7b3c09a8342,34.003465999999996,-118.48478899999999,Santa Monica,90405,Santa Monica
sg:ce1f1d45c90644a39f03da87a42708c6,34.019166999999996,-118.38840800000001,Culver City,90232,Culver City
sg:d00fa015ba16451aa760a6c7718163a1,34.142609,-118.148501,Pasadena,91105,Pasadena
sg:d1a2414b47a6491ab5cdb1ff31985ba4,34.062946000000004,-118.37647,Beverly Hills,90211,Beverly Hills
sg:d2e840fac3984e18b8723ccb30921088,34.069261,-118.308784,Los Angeles,90004,Hancock Park
sg:d6f6cdac14eb4344bdf09aa80f3d2f17,34.581446,-118.08637,Palmdale,93550,Palmdale
sg:da564b556d54431294e5146151af3220,34.143461,-118.699389,Calabasas,91302,Hidden Hills
sg:dd73b03be1334f06b203eb7d381e14f6,34.139446,-118.007255,Monrovia,91016,Monrovia
sg:dfe79d57ff7943e4871929d9368ca272,33.99285,-117.89065500000001,Rowland Hghts,91748,Rowland Heights
sg:e036b5955ec84f789282b340c4324492,33.798746,-118.189923,Long Beach,90806,missing
sg:e06995d4ca9748478ae643219a5be1d7,34.143943,-118.262743,Glendale,91204,Glendale
sg:e254cd4392c745c7a64e2e5d21746d19,33.830847,-118.278625,Carson,90745,Carson
sg:e280d8da562c4e628680e1a51025a118,33.862028,-118.081999,Artesia,90701,Artesia
sg:e34eb69323c1441aa0e78365c0a4e355,34.045525,-118.44855600000001,Los Angeles,90025,San Pedro
